StudentID,StudentName,Major
62007867,Cynthia Phillips,Computer Science
62007868,William Powell,Mathematics
62007869,Jonathan Morrow,Law
62007870,Michael Daniels,Computer Science
62007871,Vanessa Mccormick,Biology
62007872,Doris Schneider,Biology
62007873,Mary Mcdowell,Gender Studies
62007874,Donna Nelson,Statistics
62007875,Beverly Woods,Physics
62007876,Joseph Miller,Statistics
62007877,Angela Gill,Biology
62007878,David Atkins,Physics
62007879,Marvin Griffith,Gender Studies
62007880,Derrick Taylor,Mathematics
62007881,Michael Hill,Law
62007882,Nicole Brown,Law
62007883,Frederick Garcia,Computer Science
62007884,Chloe Burton,Gender Studies
62007885,Jennifer Johnson,Economics
62007886,Kristopher Escobar,Psychology
62007887,Charles Taylor,Law
62007888,Amy Foster,Economics
62007889,Mark Smith,Economics
62007890,Sarah Holland,Computer Science
62007891,William Henson,Law
62007892,Joshua Hall,Economics
62007893,Misty Miller,Statistics
62007894,Tara Long,Mathematics
62007895,Brian Ryan,Mathematics
62007896,Kenneth Stevens,Biology
62007897,Christopher Foster,Economics
62007898,Hailey Johnson,Physics
62007899,Jeffrey Dennis,Statistics
62007900,Darlene Edwards,Chemistry
62007901,Sandra Taylor,Economics
62007902,Christopher Thompson,Physics
62007903,Nathaniel Harper,Physics
62007904,David Buchanan,Computer Science
62007905,William Guerrero,Physics
62007906,Melissa Nelson,Biology
62007907,Paul Chandler,Mathematics
62007908,Emma Boyer,Gender Studies
62007909,Curtis Green,Computer Science
62007910,Alan Rodgers,Physics
62007911,Jennifer Hawkins,Computer Science
62007912,Patricia Waters,Economics
62007913,Kevin Gordon,Chemistry
62007914,Benjamin Pierce,Law
62007915,Mark Anderson,Computer Science
62007916,Shawn Aguilar,Mathematics
62007917,Mark Anderson,Psychology
62007918,Kyle Barton,Computer Science
62007919,Kara Murphy,Physics
62007920,Lacey Becker,Gender Studies
62007921,Amanda Gutierrez,Mathematics
62007922,Gloria Wilson,Biology
62007923,Antonio Luna,Chemistry
62007924,Scott Irwin,Law
62007925,Christopher Smith,Gender Studies
62007926,David Vega,Psychology
62007927,David Reed,Computer Science
62007928,Rick Carson,Biology
62007929,Edward Kelley,Chemistry
62007930,Shelly Curry,Chemistry
62007931,Nicholas Moreno,Economics
62007932,Erica Hernandez,Computer Science
62007933,Carolyn Irwin,Law
62007934,Mary Smith,Chemistry
62007935,Brenda Smith,Biology
62007936,Wanda Sullivan,Computer Science
62007937,Benjamin Jones,Physics
62007938,Joseph Price,Mathematics
62007939,Melinda Rodriguez,Economics
62007940,Edward Park,Psychology
62007941,Larry Phillips,Computer Science
62007942,Paula Brown,Computer Science
62007943,Nicole Gray,Biology
62007944,Linda Duncan,Computer Science
62007945,Lindsey Alvarado,Psychology
62007946,Zachary Mccormick,Law
62007947,Dana Roberson,Law
62007948,Christopher Kidd,Physics
62007949,Andrew Jackson,Computer Science
62007950,Cheryl Lambert,Biology
62007951,Sarah Sanchez,Economics
62007952,Heidi Kline,Economics
62007953,Joy Lewis,Biology
62007954,Alison Miller,Statistics
62007955,Pamela Murray,Economics
62007956,Courtney Hernandez,Statistics
62007957,Jeffrey Tran,Chemistry
62007958,Amanda Castro,Mathematics
62007959,Monica White,Economics
62007960,Shawn Cooper,Computer Science
62007961,David Johnson,Chemistry
62007962,Amanda Robinson,Economics
62007963,Lisa Oliver,Chemistry
62007964,Angela Carey,Biology
62007965,Christina Combs,Physics
62007966,Luis Logan,Chemistry
62007967,Jennifer Johnson,Law
62007968,Tony Meyer,Law
62007969,Jessica Romero,Economics
62007970,Jessica Riggs,Computer Science
62007971,Michelle Martinez,Economics
62007972,Rebecca Kramer,Psychology
62007973,William King,Statistics
62007974,Robert Tran,Psychology
62007975,Donna Macdonald,Physics
62007976,Heather Pearson,Mathematics
62007977,Kevin Summers,Chemistry
62007978,Jeffrey Conner,Computer Science
62007979,Tiffany Bates,Psychology
62007980,Maureen Johnson,Law
62007981,Robert Price,Physics
62007982,Cassandra Woodard,Economics
62007983,Kiara Benjamin,Computer Science
62007984,Adrian Maxwell,Biology
62007985,Laura Harvey,Computer Science
62007986,Alfred Cruz,Physics
62007987,Brandy Miller,Psychology
62007988,Melanie Gilbert,Statistics
62007989,Tracie Herrera,Psychology
62007990,Todd Huff,Law
62007991,Frank Lynn,Law
62007992,Crystal Jones,Psychology
62007993,Mark Simmons,Biology
62007994,Cynthia Hayes,Psychology
62007995,Brandon Fernandez,Psychology
62007996,Robert Perkins,Gender Studies
62007997,Brandon Thomas,Law
62007998,Omar Wiggins,Statistics
62007999,Allison Casey,Chemistry
62008000,Deborah Robinson,Biology
62008001,Jessica Rose,Law
62008002,Michael Watts,Psychology
62008003,Raymond Burke,Statistics
62008004,Alan Spears,Mathematics
62008005,Paul Walker,Computer Science
62008006,Christopher Rivera,Statistics
62008007,Ashley Ruiz,Computer Science
62008008,Dominique Alvarez,Physics
62008009,Lisa Rice,Statistics
62008010,Jonathan Poole,Physics
62008011,Justin Thompson,Chemistry
62008012,William Jenkins,Computer Science
62008013,Angela Brown,Mathematics
62008014,Caleb Reese,Statistics
62008015,Stephanie Harrison,Physics
62008016,Rebecca Johnson,Psychology
62008017,Angela Robinson,Law
62008018,Steven Williams,Law
62008019,Emily Dixon,Economics
62008020,Steven Leonard,Economics
62008021,Mark Wolf,Physics
62008022,John Clark,Economics
62008023,Connie Pope,Economics
62008024,Ashley Smith,Economics
62008025,Bruce Meyer,Chemistry
62008026,Alexis Taylor,Statistics
62008027,Sandra Banks,Mathematics
62008028,Bryan Stanley,Law
62008029,Billy Chase,Psychology
62008030,Rebecca Cooper,Economics
62008031,Susan Mcdonald,Economics
62008032,Gary Hogan,Economics
62008033,Mary Compton,Gender Studies
62008034,Sergio Vaughn,Economics
62008035,Jennifer Foley,Law
62008036,Ann Davis,Law
62008037,Sarah Johnson,Biology
62008038,Theresa Taylor,Computer Science
62008039,Alexander Moreno,Physics
62008040,Michael Moreno,Psychology
62008041,Mary Brewer,Chemistry
62008042,Ryan Rowe,Psychology
62008043,Cheryl Hart,Biology
62008044,Lori Hall,Biology
62008045,Tony Valdez,Statistics
62008046,Matthew Jackson,Chemistry
62008047,Stacy Haney,Chemistry
62008048,Haley Banks,Law
62008049,Claire Wilkerson,Mathematics
62008050,Marcus Johnston,Psychology
62008051,Martin Mckenzie,Computer Science
62008052,Sara Jenkins,Psychology
62008053,William Harris,Psychology
62008054,Rebecca Contreras,Chemistry
62008055,Wendy Johnson,Chemistry
62008056,David Garrett,Economics
62008057,Theodore Tate,Statistics
62008058,Cassandra Williams,Computer Science
62008059,Randy Miller,Gender Studies
62008060,Anthony Peterson,Statistics
62008061,Carlos Craig,Statistics
62008062,Brandon Wheeler,Law
62008063,Mathew Young,Mathematics
62008064,Jasmine Garcia,Statistics
62008065,Debra Hill,Gender Studies
62008066,David Lam,Statistics
62008067,Ryan Nelson,Computer Science
62008068,Sarah Clark,Computer Science
62008069,Katherine Moreno,Economics
62008070,Patricia Cooper,Biology
62008071,Karen Henderson,Statistics
62008072,William Hogan,Computer Science
62008073,Carol Ritter,Chemistry
62008074,Jacqueline Jacobson,Psychology
62008075,Andrew Eaton,Computer Science
62008076,Felicia Robertson,Computer Science
62008077,Rebecca Owens,Statistics
62008078,Crystal Mcclure,Gender Studies
62008079,Karen Santiago,Gender Studies
62008080,Robert Eaton,Gender Studies
62008081,Sarah Moore,Mathematics
62008082,Christine Calderon,Psychology
62008083,Nathan Oconnor,Gender Studies
62008084,Ronald Cole,Physics
62008085,Anthony Williams,Economics
62008086,John Johnson,Economics
62008087,Pedro Kennedy,Economics
62008088,William Walker,Psychology
62008089,Laura Mendoza,Statistics
62008090,Sarah Stevenson,Chemistry
62008091,Kyle Moyer,Economics
62008092,Tracy Watts,Chemistry
62008093,Jared Snyder,Physics
62008094,Molly Hernandez,Computer Science
62008095,Michelle Miller,Physics
62008096,Stephen Johnson,Gender Studies
62008097,Natalie Lewis,Psychology
62008098,Cody Brooks,Statistics
62008099,Regina Allen,Economics
62008100,Ronald Coleman,Statistics
62008101,Jessica Lynn,Gender Studies
62008102,Denise Allen,Law
62008103,Mary Davenport,Computer Science
62008104,Donald Ellis,Physics
62008105,Paul Mcdonald,Biology
62008106,Autumn Ross,Physics
62008107,Timothy Bradley,Law
62008108,Shari Foster,Economics
62008109,Michael Zimmerman,Chemistry
62008110,Nicole Peterson,Psychology
62008111,Christopher Smith,Computer Science
62008112,Joseph Willis,Law
62008113,Jeffrey Davis,Computer Science
62008114,Bruce Steele,Chemistry
62008115,Nancy Gill,Gender Studies
62008116,Meredith Lewis,Psychology
62008117,Vicki Clark,Law
62008118,Wendy Chaney,Mathematics
62008119,Charles Perry,Psychology
62008120,Matthew Jackson,Law
62008121,Brent Garcia,Gender Studies
62008122,Laura Russo,Gender Studies
62008123,Alexander Nguyen,Gender Studies
62008124,Marilyn Juarez,Economics
62008125,Travis Mills,Law
62008126,Danielle Moreno,Economics
62008127,Emily Zuniga,Mathematics
62008128,Travis Allen,Economics
62008129,Brandon Noble,Physics
62008130,Patrick Holder,Statistics
62008131,Ryan Chapman,Biology
62008132,Heather Adams,Physics
62008133,George Gray,Computer Science
62008134,Gary Williams,Economics
62008135,Monica Smith,Mathematics
62008136,Samantha Phelps,Statistics
62008137,Lawrence Hansen,Law
62008138,Justin Norman,Gender Studies
62008139,Paul Middleton,Gender Studies
62008140,Jeffrey Knox,Biology
62008141,Tara Carroll,Gender Studies
62008142,Morgan Vazquez,Economics
62008143,Olivia Marks,Chemistry
62008144,Rebecca Morgan,Computer Science
62008145,Laura Salinas,Biology
62008146,Douglas Schultz,Gender Studies
62008147,Jeffrey Collins,Statistics
62008148,Mario Johnston,Biology
62008149,Nicole Taylor,Biology
62008150,Sarah Mayo,Computer Science
62008151,Jessica Koch,Statistics
62008152,David Jones,Law
62008153,Mitchell Gonzales,Economics
62008154,Cynthia Lam,Psychology
62008155,Rebecca Gallegos,Gender Studies
62008156,Doris Scott,Gender Studies
62008157,Daniel Fields,Chemistry
62008158,Mia Everett,Law
62008159,Jessica Anderson,Economics
62008160,Alyssa Jenkins,Biology
62008161,Carly Barber,Physics
62008162,Cynthia Smith,Psychology
62008163,Carolyn Anderson,Gender Studies
62008164,Tyler Davis,Mathematics
62008165,Yolanda Burke,Biology
62008166,Kimberly Orozco,Mathematics
62008167,James Watkins,Biology
62008168,Alicia Mathews,Chemistry
62008169,Alexandra Greene,Statistics
62008170,Patricia Ford,Law
62008171,Andrew Johnson,Statistics
62008172,Matthew Ortega,Physics
62008173,Kelli Chavez,Law
62008174,Elizabeth Stafford,Economics
62008175,Hector Burke,Mathematics
62008176,Justin Rojas,Gender Studies
62008177,George Dudley,Economics
62008178,Tammy Chambers,Biology
62008179,Jacob Taylor,Computer Science
62008180,Robert Miranda,Economics
62008181,Daniel Nolan,Psychology
62008182,Yolanda Osborn,Chemistry
62008183,David Thompson,Statistics
62008184,Amanda Wheeler,Biology
62008185,Sophia Huff,Chemistry
62008186,Kim Greene,Mathematics
62008187,Tony Martin,Psychology
62008188,Maria Drake,Mathematics
62008189,Steven Gray,Biology
62008190,Martin Martinez,Physics
62008191,Tracy Anderson,Chemistry
62008192,Laura Phillips,Economics
62008193,Melanie Anderson,Gender Studies
62008194,Anthony Mccoy,Statistics
62008195,Taylor Willis,Psychology
62008196,Gina Hill,Biology
62008197,Tyler Johnson,Computer Science
62008198,William Galvan,Chemistry
62008199,Mario Lynch,Mathematics
62008200,Aimee Bishop,Biology
62008201,Jessica Hudson,Chemistry
62008202,Ernest Finley,Psychology
62008203,Micheal Smith,Physics
62008204,Jacqueline Ray,Gender Studies
62008205,Sarah Dorsey,Psychology
62008206,Pamela Adams,Psychology
62008207,Nicole Martin,Physics
62008208,Sandra Pineda,Law
62008209,Dean Lee,Mathematics
62008210,Denise Davis,Statistics
62008211,Jeffrey Freeman,Physics
62008212,Peter Lee,Law
62008213,Joshua Berry,Law
62008214,Randy Harrison,Computer Science
62008215,Ann Sanchez,Psychology
62008216,Matthew George,Statistics
62008217,Rachel Wong,Economics
62008218,John Lucas,Gender Studies
62008219,Tiffany Barnes,Statistics
62008220,Destiny Hobbs,Chemistry
62008221,Matthew Miller,Law
62008222,Justin Nelson,Psychology
62008223,Elijah Dickerson,Physics
62008224,Cameron Ramirez,Statistics
62008225,Maureen Williams,Physics
62008226,Barbara Ho,Computer Science
62008227,John Allen,Psychology
62008228,Erin Thomas,Physics
62008229,Kenneth Graves,Gender Studies
62008230,David Spencer,Mathematics
62008231,Michael Montgomery,Law
62008232,Michael Moore,Statistics
62008233,Rita Williams,Psychology
62008234,Virginia Hernandez,Law
62008235,Ashley Bradshaw,Law
62008236,Brandon Cook,Law
62008237,Jake Price,Mathematics
62008238,Joyce Edwards,Biology
62008239,Eddie Oneill,Economics
62008240,Alison Hall,Law
62008241,Patrick Quinn,Computer Science
62008242,Matthew Bradshaw,Mathematics
62008243,William Bradshaw,Economics
62008244,Heidi Martinez,Gender Studies
62008245,Lauren Branch,Economics
62008246,Brianna Moore,Economics
62008247,Lauren Foley,Physics
62008248,James Adams,Statistics
62008249,Jason Stuart,Mathematics
62008250,David Mcmahon,Economics
62008251,Sherry Terry,Law
62008252,Elaine Manning,Law
62008253,Martin Barrett,Physics
62008254,Jason Brock,Physics
62008255,Debra Butler,Chemistry
62008256,Nicole Fox,Economics
62008257,Amy Roberts,Chemistry
62008258,Michael Morris,Chemistry
62008259,Cynthia Bowen,Economics
62008260,Charles Little,Statistics
62008261,Brian Sanders,Psychology
62008262,James Gomez,Biology
62008263,Pamela Moore,Chemistry
62008264,Heather Cherry,Gender Studies
62008265,April Williams,Law
62008266,Harold Anderson,Biology
62008267,Susan Hunt,Computer Science
62008268,Crystal Ruiz,Gender Studies
62008269,Bethany Johnson,Psychology
62008270,Beverly Rice,Statistics
62008271,Marvin Houston,Chemistry
62008272,Victoria Holt,Psychology
62008273,Don Griffin,Psychology
62008274,Luis Washington,Physics
62008275,Anthony Joseph,Computer Science
62008276,Isaac Greene,Gender Studies
62008277,Mary Mueller,Statistics
62008278,Brandon Diaz,Biology
62008279,Taylor Robinson,Computer Science
62008280,Jennifer Young,Statistics
62008281,Jose Wong,Law
62008282,Alexis Burke,Biology
62008283,Shelia Phillips,Gender Studies
62008284,Vincent Cobb,Chemistry
62008285,Robert Lee,Chemistry
62008286,Brooke Vazquez,Statistics
62008287,Marisa Green,Chemistry
62008288,Debbie Daniels,Biology
62008289,Christopher Cameron,Physics
62008290,Dana Hayes,Mathematics
62008291,Samantha Martin,Gender Studies
62008292,Zachary Middleton,Statistics
62008293,Kimberly Stevens,Physics
62008294,Alicia Poole,Chemistry
62008295,Ryan Lopez,Statistics
62008296,Brenda Baker,Computer Science
62008297,Chelsea Keller,Computer Science
62008298,Christine Lloyd,Law
62008299,Raymond Cox,Statistics
62008300,Carol Skinner,Computer Science
62008301,Adam Williams,Physics
62008302,Rebecca Beard,Psychology
62008303,Katie Johnson,Biology
62008304,April Francis,Mathematics
62008305,Patricia Barnes,Gender Studies
62008306,Christopher Brown,Statistics
62008307,Rickey Poole,Physics
62008308,Howard Jackson,Mathematics
62008309,Heather Henderson,Statistics
62008310,Brian Parker,Psychology
62008311,Mary Paul,Gender Studies
62008312,Christopher Mcdonald,Biology
62008313,Rebecca Graham,Computer Science
62008314,Randy Martinez,Gender Studies
62008315,Nathan Morrow,Statistics
62008316,Alexandra Flores,Physics
62008317,Charles Novak,Statistics
62008318,Jason Smith,Economics
62008319,Jennifer Kim,Physics
62008320,Larry Nelson,Psychology
62008321,Billy Burns,Chemistry
62008322,Cheyenne Williams,Physics
62008323,David Sullivan,Mathematics
62008324,Michael Mann,Mathematics
62008325,Elizabeth Mathews,Law
62008326,William Tucker,Biology
62008327,Vanessa Long,Mathematics
62008328,Cheryl Jennings,Law
62008329,Amber Guerrero,Psychology
62008330,Kelly Logan,Mathematics
62008331,Roger Davis,Economics
62008332,Jonathan Wang,Biology
62008333,Mason Ramirez,Chemistry
62008334,Jason Greene,Computer Science
62008335,Bobby Lamb,Chemistry
62008336,Sharon Cruz,Computer Science
62008337,Amanda Hansen,Law
62008338,James Powers,Mathematics
62008339,Adrian Lee,Statistics
62008340,Vanessa Newton,Chemistry
62008341,Tony Burns,Law
62008342,Becky King,Chemistry
62008343,Alyssa Gregory,Economics
62008344,Jim Smith,Biology
62008345,Lindsay Nunez,Gender Studies
62008346,Frank Torres,Psychology
62008347,Angela Murray,Economics
62008348,Robin Dean,Chemistry
62008349,Jessica Acosta,Statistics
62008350,James Jackson,Gender Studies
62008351,John Jacobs,Psychology
62008352,Bradley Cruz,Psychology
62008353,Mike Mitchell,Biology
62008354,Denise Hodges,Economics
62008355,Amber Villa,Chemistry
